title,date,wordcount,comments,interactions,images,videos,tags,category,time_since_posted,popularity_score
Haaland bị cáo buộc hành hung linh vật Man City,"Thứ bảy, 29/3/2025, 08:34 (GMT+7)",805.0,2.250109956422129,5.645047096752856,2.0,0.0,"Manchester City, Erling Haaland, Anh",2,483.43333333333334,0.042161543571575685
Cơ thủ Quốc Hoàng xếp Top 8 European Open,"Chủ nhật, 16/3/2025, 13:19 (GMT+7)",561.0,0.0,0.0,1.0,0.07622030184054507,"billiards, pool 9 bi, Dương Quốc Hoàng",2,790.6833333333333,0.0
Cầu mây Việt Nam lần đầu vô địch World Cup,"Thứ bảy, 22/3/2025, 07:16 (GMT+7)",765.0,4.224532735474765,8.785430745730714,2.0,0.07622030184054507,"Ấn Độ, Cầu mây, World Cup cầu mây",2,652.7333333333333,0.07438910597038542
Những điều luật ít biết trong bóng đá,"Thứ bảy, 15/3/2025, 11:00 (GMT+7)",1223.0,3.49256337708216,6.581928287799243,3.0,0.0,"Julian Alvarez, Luật bóng đá",2,817.0,0.047551133960171334
Kịch bản để Ngoại hạng Anh có bảy đội dự Champions League,"Thứ sáu, 14/3/2025, 09:01 (GMT+7)",568.0,3.3332204197218456,5.7322107571404155,1.0,0.0,"Champions League, Ngoại hạng Anh, Anh",2,842.9833333333333,0.03636399290538505
6 mẹo để có ảnh đẹp khi đi race,"Thứ năm, 27/3/2025, 14:06 (GMT+7)",387.0,0.0,0.0,2.0,0.0,,2,525.9,0.0
Schumacher không còn có thể giao tiếp bằng lời,"Thứ năm, 27/3/2025, 17:55 (GMT+7)",658.0,1.9873141109995494,5.97218202845772,2.0,0.0,"Công thức 1, Michael Schumacher",2,522.0833333333334,0.04347311228737623
"Alcaraz chọn Ronaldo, bỏ Messi trong top 5 cầu thủ vĩ đại","Thứ năm, 3/4/2025, 11:03 (GMT+7)",907.0,4.224532735474765,8.785430745730714,1.0,0.07622030184054507,"Lionel Messi, Cristiano Ronaldo, Carlos Alcaraz",2,360.95,0.07438910597038542
Fenerbahce: 'HLV Galatasaray khiêu khích Mourinho rồi ngã như bị bắn',"Thứ bảy, 5/4/2025, 00:28 (GMT+7)",758.0,3.1963873565761647,6.219169335649043,0.0,0.07700734580820653,"Galatasaray, Fenerbahce, Jose Mourinho, Thổ Nhĩ Kỳ",2,323.53333333333336,0.06615930237292889
Xác định 4 đội vào bán kết UEFA Nations League,"Thứ hai, 24/3/2025, 06:39 (GMT+7)",876.0,4.224532735474765,8.22418445313471,2.0,0.0,"UEFA Nations League, Đội tuyển bóng đá Bồ Đào Nha, Đội tuyển bóng đá Tây Ban Nha",2,605.35,0.07438910597038542
Các tuyển thủ Việt Nam hồ hởi trước trận đấu Campuchia,"Thứ ba, 18/3/2025, 19:46 (GMT+7)",499.0,2.250109956422129,3.922920375705644,3.5,0.0,"Bình Dương, Việt Nam, Đội tuyển bóng đá Việt Nam, HLV Kim Sang-sik",2,736.2333333333333,0.016027384522089405
Indonesia tự tin sẽ hạ Australia sau 44 năm,"Thứ hai, 17/3/2025, 18:10 (GMT+7)",823.0,4.059793682827491,6.754194075782379,2.0,0.0,"Indonesia, Tim Cahill, Erick Thohir, Đội tuyển bóng đá Indonesia, Đội tuyển bóng đá Australia, Thom Haye, Vòng loại ba World Cup 2026",2,761.8333333333334,0.056699038196673095
Bóng đá Brazil bết bát thế nào từ 2021,"Thứ sáu, 28/3/2025, 11:08 (GMT+7)",844.0,3.5985297805368606,6.185731287201568,3.0,0.0,"Brazil, World Cup 2026, Olympic Paris 2024",2,504.8666666666667,0.057871558169015666
Quyết tâm chinh phục bán marathon của chàng IT dị tật xương,"Thứ hai, 17/3/2025, 14:01 (GMT+7)",849.0,1.9873141109995494,5.303735057769924,3.5,0.07622030184054507,"Thành phố Huế, VnExpress Marathon Huế, runner Cảnh Đức, runner khuyết tật",2,765.9833333333333,0.02546219553980872
Trận đấu thay đổi lịch sử quyền Anh,"Thứ hai, 17/3/2025, 14:03 (GMT+7)",1192.0,2.360708314405224,4.850874087596516,3.5,0.07622030184054507,"Quyền Anh Boxing, Duk-koo Kim, Ray Mancini",2,765.95,0.022855756231380527
Runner vừa điếc vừa mù đam mê lập kỷ lục thế giới,"Thứ tư, 12/3/2025, 05:53 (GMT+7)",645.0,0.0,0.0,2.0,0.07622030184054507,,2,894.1166666666667,0.0
Dàn elite đổ bộ VnExpress Marathon Huế để 'săn' PR,"Thứ bảy, 5/4/2025, 15:10 (GMT+7)",86.0,0.0,0.0,0.0,0.07622030184054507,"VnExpress Marathon, VnExpress Marathon Huế, Trương Văn Tâm",2,308.8333333333333,0.0
U22 Việt Nam rơi chiến thắng trước Hàn Quốc,"Thứ năm, 20/3/2025, 17:23 (GMT+7)",581.0,3.69518910648056,7.786725580774924,2.0,0.0,"Việt Nam, Trung Quốc, Hàn Quốc, U22 Việt Nam",2,690.6166666666667,0.06630648543270166
Runner Trung Quốc mất chức vô địch vì mừng sớm,"Thứ ba, 25/3/2025, 12:32 (GMT+7)",422.0,3.1963873565761647,5.914929009094213,1.0,0.07622030184054507,"Trung Quốc, half marathon",2,575.4666666666667,0.04742797292062568
Những tuyển thủ Esports thu nhập triệu đô mỗi năm,"Thứ sáu, 4/4/2025, 16:36 (GMT+7)",727.0,1.1117290226882115,1.5073080002506243,3.5,0.0,"Faker, N0tail, Bugha, s1mple",2,331.4,0.0067093203203466775
HLV Đan Mạch: 'Ronaldo không còn đẳng cấp như trước',"Thứ năm, 20/3/2025, 16:04 (GMT+7)",526.0,4.224532735474765,8.785430745730714,1.0,0.0,"Cristiano Ronaldo, Đan Mạch, UEFA Nations League, Nations League, Đội tuyển bóng đá Bồ Đào Nha, Đội tuyển bóng đá Đan Mạch, Brian Riemer",2,691.9333333333333,0.07438910597038542
Ngọc Hoa ngã tại vạch đích khi bảo vệ ngôi vô địch quốc gia marathon,"Chủ nhật, 30/3/2025, 11:22 (GMT+7)",855.0,1.637692416600805,5.045729088870345,3.5,0.07622030184054507,"Quảng Trị, Hoàng Thị Ngọc Hoa, Tienphong Marathon",2,456.6333333333333,0.03261122292978947
Nhà hàng của Giggs phá sản,"Thứ năm, 20/3/2025, 05:41 (GMT+7)",479.0,2.637210047541738,5.71079080880336,2.0,0.0,,2,702.3166666666667,0.035317598089031066
Cơ thủ Quốc Hoàng vào vòng 1/8 European Open,"Thứ bảy, 15/3/2025, 10:17 (GMT+7)",495.0,1.1117290226882115,2.3595877025092555,1.0,0.07622030184054507,"Bosnia & Herzegovina, Dương Quốc Hoàng",2,817.7166666666667,0.004332495608017635
CLB Nhật Bản trừ lương lãnh đạo vì thua đại diện Singapore,"Thứ sáu, 21/3/2025, 18:58 (GMT+7)",637.0,2.126768613731478,5.622617207733843,2.0,0.0,"Sanfrecce Hiroshima, Nhật Bản, AFC Champions League Two 2024-2025, Lion City Sailors",2,665.0333333333333,0.03292358998042931
Bóng đá Trung Quốc được dự báo khó đột phá trong 10 năm tới,"Thứ ba, 18/3/2025, 16:47 (GMT+7)",635.0,2.715595077708695,3.7367802093128373,2.0,0.0,"Trung Quốc, Đội tuyển bóng đá Trung Quốc, Vòng loại ba World Cup 2026, Ou Chuliang",2,739.2166666666667,0.01843059866617586
Cuộc ngược dòng khó tin của CLB nữ TP HCM,"Chủ nhật, 23/3/2025, 10:46 (GMT+7)",873.0,3.2439258298907254,7.682850343567027,3.5,0.0,"TP HCM, AFC Champions League, Abu Dhabi",2,625.2333333333333,0.0656886802226343
Quốc Hoàng lần đầu vào vòng hai Premier League Pool,"Thứ ba, 25/3/2025, 09:24 (GMT+7)",616.0,3.2894834852652206,5.645047096752856,2.0,0.07700734580820653,"billiards, Bosnia & Herzegovina, pool 9 bi, Dương Quốc Hoàng",2,578.6,0.04525688936543186
5 bài tập giãn cơ giúp phục hồi sau chạy bộ,"Thứ hai, 17/3/2025, 08:00 (GMT+7)",493.0,0.0,0.0,3.5,0.0,"giãn cơ sau chạy, Chạy Bộ, 5 bài giãn cơ đơn giản",2,772.0,0.0
Điều kiện để Indonesia vào thẳng VCK World Cup 2026,"Thứ tư, 26/3/2025, 12:00 (GMT+7)",775.0,4.224532735474765,8.785430745730714,2.0,0.0,"Indonesia, World Cup 2026, Đội tuyển bóng đá Indonesia",2,552.0,0.07438910597038542
Những viễn cảnh đã có thể xảy ra ở Ngoại hạng Anh mùa này,"Thứ ba, 1/4/2025, 10:57 (GMT+7)",833.0,1.8268242635234546,3.3698644288557302,3.5,0.0,Ngoại hạng Anh,2,409.05,0.018385406728098512
Argentina vùi dập Brazil trong ngày giành vé dự World Cup,"Thứ tư, 26/3/2025, 09:43 (GMT+7)",1068.0,4.224532735474765,8.785430745730714,3.0,0.0,"Brazil, Argentina, World Cup, Đội tuyển bóng đá Brazil, Đội tuyển bóng đá Argentina",2,554.2833333333333,0.07438910597038542
CĐV Indonesia đòi đuổi HLV Kluivert sau khi thua Australia,"Thứ năm, 20/3/2025, 20:38 (GMT+7)",770.0,4.224532735474765,8.785430745730714,2.0,0.0,"Indonesia, CĐV Indonesia, Patrick Kluivert, Đội tuyển bóng đá Indonesia, Đội tuyển bóng đá Australia, Vòng loại ba World Cup 2026",2,687.3666666666667,0.07438910597038542
Trần Thị Vui - HLV giúp cầu mây Việt Nam thâu tóm mọi danh hiệu,"Thứ hai, 24/3/2025, 11:48 (GMT+7)",1369.875,3.8924261144400782,8.785430745730714,3.0,0.07710637123695403,"Cầu mây, Trần Thị Vui",2,600.2,0.07438910597038542
Barca gặp Real ở chung kết Cup Nhà vua,"Thứ năm, 3/4/2025, 06:02 (GMT+7)",565.0,4.059793682827491,7.930194731303916,2.0,0.0,"Atletico Madrid, Barcelona, Tây Ban Nha, Real Madrid, Chung kết, Cup Nhà vua Tây Ban Nha",2,365.96666666666664,0.07438910597038542
Trung vệ Bùi Tiến Dũng: 'Không thể chủ quan trước Campuchia',"Thứ hai, 17/3/2025, 20:08 (GMT+7)",734.0,2.250109956422129,3.285213586494452,1.0,0.0,"Bình Dương, Việt Nam, Campuchia, Đội tuyển bóng đá Việt Nam, Bùi Tiến Dũng",2,759.8666666666667,0.012407023683383674
Alcaraz lần thứ tư liên tiếp vào bán kết Indian Wells,"Thứ sáu, 14/3/2025, 14:45 (GMT+7)",629.0,3.039926378673259,6.235678463204617,1.0,0.0,"Indian Wells, Mỹ, Bang California, Carlos Alcaraz",2,837.25,0.03946244478956981
Cựu cua-rơ Tour de France tranh tài giải xuyên Việt,"Thứ tư, 2/4/2025, 12:03 (GMT+7)",777.0,1.1117290226882115,0.7225625610298714,3.5,0.0,"Tour de France, Tuyên Quang, Xe đạp HTV Cup",2,383.95,0.004224924675702328
10 điểm nhấn ở vòng 30 Ngoại hạng Anh,"Thứ sáu, 4/4/2025, 14:15 (GMT+7)",1153.0,2.250109956422129,4.142622583293403,3.5,0.0,"Arsenal, Manchester City, Ngoại hạng Anh, Manchester United",2,333.75,0.03318823903545215
Quán 'cà phê marathon' giữa lòng cố đô Huế,"Thứ bảy, 5/4/2025, 18:15 (GMT+7)",5.0,0.6983533452331834,1.173727626048523,0.0,0.07622030184054507,"Chạy bộ, VnExpress Marathon Huế",2,305.75,0.004225334480599434
Malaysia triệu tập lão tướng từng đá La Liga,"Thứ năm, 13/3/2025, 17:54 (GMT+7)",777.0,2.715595077708695,4.552840451997219,2.0,0.0,"Đội tuyển bóng đá Việt Nam, Đội tuyển bóng đá Malaysia, Faisal Halim, Vòng loại cuối Asian Cup 2027, Natxo Insa",2,858.1,0.020810990095857216
7 sai lầm runner hay mắc phải khi chấn thương,"Thứ tư, 2/4/2025, 12:00 (GMT+7)",574.0,0.0,0.0,1.0,0.0,chấn thương trong chạy bộ,2,384.0,0.0
Slot: 'Liverpool khát khao không kém Newcastle',"Thứ hai, 17/3/2025, 04:49 (GMT+7)",616.0,0.0,0.0,2.0,0.0,"Liverpool, Newcastle United, Cup liên đoàn Anh, Arne Slot",2,775.1833333333333,0.0
HLV Kim Sang-sik: 'Hạ Campuchia không dễ',"Thứ ba, 18/3/2025, 16:42 (GMT+7)",729.0,4.224532735474765,8.378906177485577,1.0,0.0,"Bình Dương, Đội tuyển bóng đá Việt Nam, Đội tuyển bóng đá Campuchia, HLV Kim Sang-sik",2,739.3,0.0733301409253743
Mbappe được dựng tượng ở Anh,"Thứ sáu, 28/3/2025, 11:43 (GMT+7)",629.0,2.637210047541738,5.330292841812539,1.0,0.07622030184054507,"London, Madame Tussauds, Kylian Mbappe, Anh",2,504.28333333333336,0.0394969597771438
Man Utd bị chỉ trích vì dự án xây 'New Trafford',"Thứ sáu, 14/3/2025, 11:25 (GMT+7)",997.0,3.755222907387401,6.2682892168796975,2.0,0.07622030184054507,"Sân vận động Old Trafford, Roy Keane, Manchester United, Jim Ratcliffe",2,840.5833333333334,0.04600873216997442
Nghề pacer cá nhân thịnh thành tại Trung Quốc,"Thứ năm, 27/3/2025, 04:00 (GMT+7)",1092.0,1.1117290226882115,2.189882754307669,2.0,0.0,,2,536.0,0.005943545090998005
Vệ sĩ của Messi muốn thượng đài với Logan Paul,"Thứ năm, 20/3/2025, 06:14 (GMT+7)",695.0,3.8924261144400782,8.758339214271619,3.0,0.0,"Lionel Messi, Logan Paul, Yassine Chueko",2,701.7666666666667,0.07410769439850592
Tiến Linh: 'Chúng tôi sẽ gánh phần của Xuân Son',"Thứ năm, 13/3/2025, 19:54 (GMT+7)",824.0,3.039926378673259,4.918192990597965,1.0,0.0,"Bình Dương, Nguyễn Tiến Linh, Nguyễn Xuân Son",2,856.1,0.026190150590384143
Bảng của Chelsea tại FIFA Club World Cup bị xáo trộn,"Thứ bảy, 22/3/2025, 19:26 (GMT+7)",823.0,1.8268242635234546,1.5073080002506243,1.0,0.0,"Chelsea, FIFA Club World Cup, Club Leon",2,640.5666666666667,0.006476374165245605
Đại kiện tướng bị cấm 2 năm vì giấu điện thoại trong toilet,"Thứ sáu, 28/3/2025, 06:02 (GMT+7)",680.0,1.9873141109995494,4.2904977377335465,1.0,0.0,"Đại kiện tướng, Kirill Shevchenko",2,509.96666666666664,0.023329145359215545
Làm thế nào để tránh chạy dư đường khi đi race?,"Thứ ba, 1/4/2025, 06:51 (GMT+7)",613.0,0.6983533452331834,2.189882754307669,2.0,0.0,"chạy theo đường tiếp tuyến, Run Tangents, độc giả Minh Phụng",2,413.15,0.006145811695514532
Fernandes đáp trả lời chê bai của Roy Keane,"Thứ hai, 17/3/2025, 14:35 (GMT+7)",773.0,2.250109956422129,3.285213586494452,2.0,0.0,"Ngoại hạng Anh, Roy Keane, Manchester United, Bruno Fernandes",2,765.4166666666666,0.012324897705600094
Chuyên gia Indonesia lạc quan dù thua đậm Australia,"Thứ sáu, 21/3/2025, 14:11 (GMT+7)",590.0,3.69518910648056,7.0163466585312975,2.0,0.0,"Indonesia, Đội tuyển bóng đá Indonesia, Đội tuyển bóng đá Australia, Vòng loại ba World Cup 2026",2,669.8166666666667,0.05944973444742112
Vì sao ôtô điện được dùng dẫn tốc trong marathon,"Thứ tư, 26/3/2025, 19:00 (GMT+7)",1020.0,0.0,0.0,2.0,0.0,"Eliud Kipchoge, VnExpress Marathon Volvo All-Star, xe dẫn tốc",2,545.0,0.0
FIFA xử CLB Thanh Hóa thua kiện HLV cũ,"Thứ ba, 1/4/2025, 17:33 (GMT+7)",404.0,1.9873141109995494,6.649920065505519,1.0,0.0,"FIFA, CLB Thanh Hóa, Svetislav Tanasijevic",2,402.45,0.06052223129519971
Andreeva - hơn cả một thần đồng quần vợt,"Thứ tư, 19/3/2025, 15:57 (GMT+7)",334.0,2.788682474772222,7.114729914197592,0.0,0.07622030184054507,"WTA, Andreeva, Mirra Andreeva",2,716.05,0.05358375579065772
Ratcliffe: 'Chẳng hiểu sao tôi lại mua Man Utd',"Chủ nhật, 16/3/2025, 10:52 (GMT+7)",730.0,4.224532735474765,8.785430745730714,1.0,0.0,"Manchester United, Glazer, Jim Ratcliffe, Anh",2,793.1333333333333,0.07438910597038542
Việt Nam thắng dễ trận ra quân vòng loại Asian Cup,"Thứ ba, 25/3/2025, 18:57 (GMT+7)",1369.875,4.224532735474765,7.249161202460397,3.5,0.07710637123695403,"Bình Dương, Đội tuyển bóng đá Việt Nam, Đội tuyển bóng đá Lào, Vòng loại cuối Asian Cup 2027",2,569.05,0.0707359770740215
Tranh cãi việc VĐV chuyển giới thắng áp đảo cự ly 400m nữ,"Thứ bảy, 22/3/2025, 19:34 (GMT+7)",659.0,2.8571496719902085,8.211335359486448,0.0,0.07700734580820653,"Donald Trump, Aayden Gallagher, VĐV chuyển giới",2,640.4333333333333,0.06934891923994262
Alcaraz sắp đuổi kịp Federer và Djokovic,"Thứ năm, 13/3/2025, 15:54 (GMT+7)",574.0,2.360708314405224,4.780925649271016,1.0,0.0,,2,860.1,0.02017772578202286
Koeman chê cầu thủ Man Utd không xứng lên tuyển,"Thứ ba, 11/3/2025, 13:55 (GMT+7)",442.0,2.788682474772222,4.46972299807752,1.0,0.0,,2,910.0833333333334,0.01980262037823749
McTominay: 'Tôi bị đánh giá sai ở Man Utd',"Thứ sáu, 4/4/2025, 11:27 (GMT+7)",478.0,2.715595077708695,6.316221533668755,1.0,0.07622030184054507,,2,336.55,0.06349064760065645
Thanh Hoá vô địch giải sinh viên Việt Nam 2025,"Chủ nhật, 16/3/2025, 20:34 (GMT+7)",401.0,0.0,0.0,3.5,0.0,"TP HCM, Bóng đá, Sinh viên",2,783.4333333333333,0.0
Andreeva lập kỷ lục khi vô địch BNP Paribas Open,"Thứ hai, 17/3/2025, 10:20 (GMT+7)",659.0,3.5643291268772246,7.624793402261502,1.0,0.0,,2,769.6666666666666,0.061375996463825425
Scaloni: 'Đừng khiến Messi phát điên về World Cup 2026',"Thứ năm, 27/3/2025, 15:47 (GMT+7)",622.0,4.224532735474765,8.785430745730714,1.0,0.07622030184054507,,2,524.2166666666667,0.07438910597038542
Bayern dọa kiện LĐBĐ Canada,"Thứ bảy, 29/3/2025, 08:44 (GMT+7)",744.0,1.407223424814969,3.3698644288557302,2.0,0.0,,2,483.26666666666665,0.0136596195068192
U17 Indonesia quật ngã Hàn Quốc bằng đòn ném biên,"Thứ bảy, 5/4/2025, 03:44 (GMT+7)",699.0,4.224532735474765,7.16745479924743,2.0,0.0,,2,320.26666666666665,0.07438910597038542
Mourinho có thể bị cấm chỉ đạo 3 tháng,"Thứ sáu, 4/4/2025, 05:44 (GMT+7)",411.0,3.5985297805368606,7.16745479924743,1.0,0.07622030184054507,,2,342.26666666666665,0.07430335755777574
Fernandes bị đồng đội châm chọc là 'mua trọng tài',"Thứ bảy, 15/3/2025, 10:40 (GMT+7)",503.0,2.250109956422129,4.3370792639660785,1.0,0.0,,2,817.3333333333334,0.017149105028352943
HLV Kim Sang-sik vẫn tiếc dù thắng đậm Lào,"Thứ ba, 25/3/2025, 22:40 (GMT+7)",539.0,3.967265664020401,6.511574091549082,2.0,0.07622030184054507,,2,565.3333333333334,0.06157032794924526
HLV Brazil chê tiền đạo Real thấp,"Thứ bảy, 22/3/2025, 11:23 (GMT+7)",723.0,3.3752780124309645,6.4681525914505755,2.0,0.0,,2,648.6166666666667,0.0518524674543574
4 kiểu đau đầu gối thường gặp khi chạy bộ,"Thứ ba, 18/3/2025, 06:14 (GMT+7)",610.0,0.6983533452331834,1.7740398715288181,1.0,0.0,,2,749.7666666666667,0.002607385686940264
Nam Định chia tay đối tác ăn ý của Nguyễn Xuân Son,"Thứ hai, 31/3/2025, 17:52 (GMT+7)",605.0,2.552688360458761,5.506294996171143,2.0,0.0,,2,426.1333333333333,0.04570956562811133
"Vinicius sút xa, giúp Brazil thắng ở phút bù","Thứ sáu, 21/3/2025, 13:10 (GMT+7)",445.0,1.8268242635234546,4.98308481791705,1.0,0.0,,2,670.8333333333334,0.024120513393601044
Djokovic được dự đoán khó vô địch mùa đất nện,"Thứ tư, 2/4/2025, 13:49 (GMT+7)",707.0,3.5290315131168777,6.689649775149812,1.0,0.0,,2,382.18333333333334,0.06873765492680986
Tay vợt Philippines tạo lịch sử ở Miami Mở rộng,"Thứ ba, 25/3/2025, 13:41 (GMT+7)",565.0,3.2894834852652206,5.795067455983555,1.0,0.0,,2,574.3166666666667,0.04705767850915671
Guardiola: 'Man City còn 9 trận chung kết tại Ngoại hạng Anh',"Chủ nhật, 16/3/2025, 06:24 (GMT+7)",662.0,3.917938151421786,6.554079854856724,2.0,0.0,,2,797.6,0.052026382916931777
Arsenal hạ gục Chelsea,"Chủ nhật, 16/3/2025, 22:38 (GMT+7)",647.0,3.9428761577841707,7.952017051621724,2.0,0.0,,2,781.3666666666667,0.06623430437731269
Harry Kane ghi bàn vào lưới toàn bộ đối thủ ở Bundesliga,"Thứ bảy, 29/3/2025, 23:48 (GMT+7)",544.0,2.250109956422129,4.46972299807752,2.0,0.0,,2,468.2,0.028680980078004778
Thể dục đều đặn có thể giúp nam giới hạn chế 9 bệnh ung thư,"Thứ năm, 27/3/2025, 16:01 (GMT+7)",509.0,1.1117290226882115,2.649274202709376,1.0,0.0,,2,523.9833333333333,0.007787937497383758
HLV Newcastle từng lo bị Liverpool kéo vào hiệp phụ,"Thứ hai, 17/3/2025, 05:34 (GMT+7)",620.0,2.715595077708695,5.221694337272009,2.0,0.0,,2,774.4333333333333,0.02831885196790399
Vì sao chạy bộ kết hợp du lịch trở thành xu hướng,"Thứ ba, 18/3/2025, 19:38 (GMT+7)",673.0,0.0,0.0,3.5,0.0,,2,736.3666666666667,0.0
7 dấu hiệu không nên bỏ qua sau cuộc đua marathon,"Chủ nhật, 6/4/2025, 10:00 (GMT+7)",980.0,0.0,0.0,3.0,0.0,"VnExpress Marathon, VnExpress Marathon Huế, dấu hiệu nguy hiểm sau race",2,290.0,0.0
Võ sĩ một tay gây sốt ở ONE Championship,"Thứ tư, 12/3/2025, 11:06 (GMT+7)",668.0,3.039926378673259,5.645047096752856,2.0,0.07622030184054507,"Jake Peacock, One Championship",2,888.9,0.03164008675717049
"Melo: 'Với một chân, Neymar vẫn là cầu thủ hay nhất Brazil'","Thứ tư, 26/3/2025, 18:00 (GMT+7)",899.0,4.0817698353523815,7.476946243649685,3.0,0.07622030184054507,"Brazil, Neymar, Argentina, World Cup 2026, Đội tuyển bóng đá Brazil",2,546.0,0.07076380551248083
Quang Dương và khát vọng cống hiến cho pickleball Việt Nam,"Thứ sáu, 28/3/2025, 14:07 (GMT+7)",317.0,2.715595077708695,5.407762001395369,0.0,0.07622030184054507,"Việt Nam, Pickleball, Quang Dương",2,501.8833333333333,0.0411792309649292
HLV bị cấm 6 tháng vì mắng nữ trọng tài là 'con bò',"Thứ tư, 2/4/2025, 00:00 (GMT+7)",286.0,1.8268242635234546,3.3698644288557302,1.0,0.0,"HLV, Bồ Đào Nha, nữ trọng tài, Joel Oliveira, Joana Rita",2,396.0,0.018908059050105824
Nguyễn Ngọc Trường Sơn tiến gần suất Freestyle Chess Grand Slam,"Thứ năm, 13/3/2025, 11:12 (GMT+7)",581.0,2.360708314405224,4.552840451997219,2.0,0.0,,2,864.8,0.018380812449186937
Chính sách thuế của ông Trump có thể khiến làng thể thao điêu đứng,"Thứ sáu, 4/4/2025, 13:50 (GMT+7)",791.0,2.552688360458761,4.193353361806252,1.0,0.0,,2,334.1666666666667,0.0369251749091011
HLV Simeone sốc vì VAR hủy cú đá luân lưu của Alvarez,"Thứ năm, 13/3/2025, 10:16 (GMT+7)",668.0,4.224532735474765,7.715342289624981,1.0,0.0,,2,865.7333333333333,0.06347939753830308
Trung Quốc thắng Hàn Quốc ở giải giao hữu U22,"Chủ nhật, 23/3/2025, 18:20 (GMT+7)",608.0,2.637210047541738,4.426627579779971,1.0,0.07622030184054507,,2,617.6666666666666,0.025518194497161074
Chạy bộ có phải môn thể thao cho người giàu?,"Thứ hai, 24/3/2025, 18:00 (GMT+7)",1084.0,0.0,0.0,2.0,0.0,,2,594.0,0.0
Đỗ Quốc Luật lần thứ 11 vô địch quốc gia cự ly 10km,"Chủ nhật, 30/3/2025, 14:28 (GMT+7)",663.0,0.0,0.0,1.0,0.0,"Quảng Trị, Đỗ Quốc Luật, Tienphong Marathon",2,453.53333333333336,0.0
Hojlund làm Ronaldo lu mờ ở tứ kết Nations League,"Thứ sáu, 21/3/2025, 07:23 (GMT+7)",587.0,4.224532735474765,8.785430745730714,1.0,0.0,,2,676.6166666666667,0.07438910597038542
Kane tiến gần hơn tới danh hiệu đầu tiên ở Bayern,"Thứ bảy, 5/4/2025, 06:46 (GMT+7)",581.0,2.250109956422129,5.457676342568397,2.0,0.0,,2,317.23333333333335,0.051416770988175216
Mourinho ám chỉ bị trọng tài xử ép ở các cup châu Âu,"Thứ sáu, 14/3/2025, 09:16 (GMT+7)",760.0,3.4157817378022113,6.7286203670683,3.0,0.0,"Fenerbahce, Europa League, Jose Mourinho, Scotland",2,842.7333333333333,0.04771676873285274
Tiền đạo Ngoại hạng Anh bị phạt thẻ vì ký tặng CĐV giữa trận,"Thứ bảy, 22/3/2025, 19:28 (GMT+7)",490.0,2.715595077708695,4.632189845039805,3.0,0.0,"Nottingham Forest, Ngoại hạng Anh, New Zealand, Chris Wood, World Cup 2026",2,640.5333333333333,0.027151376254286912
Swiatek bị người đàn ông quấy rối ở Miami Mở rộng,"Thứ sáu, 28/3/2025, 11:23 (GMT+7)",519.0,0.0,0.0,1.0,0.0,"Mỹ, Miami Mở rộng, Swiatek",2,504.6166666666667,0.0
Golfer Philippines vô địch Lexus Challenge 2025,"Thứ sáu, 21/3/2025, 15:50 (GMT+7)",748.0,0.6983533452331834,0.7225625610298714,1.0,0.0,"Bà Rịa - Vũng Tàu, Lexus Challenge, Aidric Chan",2,668.1666666666666,0.0014816777280436961
Amorim: 'Man Utd vẫn kém xa kỳ vọng của tôi',"Thứ hai, 17/3/2025, 13:55 (GMT+7)",740.0,2.552688360458761,5.164897954663567,2.0,0.0,"Ngoại hạng Anh, Manchester United, Ruben Amorim",2,766.0833333333334,0.02690846810792595
Jakub Mensik: 'Tôi chơi quần vợt vì Djokovic',"Thứ hai, 31/3/2025, 13:05 (GMT+7)",742.0,3.2439258298907254,8.112545116461858,1.0,0.0,,2,430.9166666666667,0.07438910597038542
U22 Trung Quốc - U22 Việt Nam: Tranh ngôi vô địch,"Thứ ba, 25/3/2025, 12:30 (GMT+7)",764.0,3.755222907387401,6.408757686631445,2.0,0.0,,2,575.5,0.05802661443071435
Vì sao Julian Alvarez bị hủy quả đá luân lưu?,"Thứ năm, 13/3/2025, 07:12 (GMT+7)",670.0,4.224532735474765,8.785430745730714,3.0,0.0,,2,868.8,0.07438910597038542
Golfer trẻ Việt Nam khởi đầu thuận lợi tại Lexus Challenge 2025,"Thứ tư, 19/3/2025, 19:52 (GMT+7)",457.0,0.0,0.0,1.0,0.0,,2,712.1333333333333,0.0
Tay đua nữ gặp nạn từ cú đâm của đồng nghiệp nam,"Chủ nhật, 6/4/2025, 12:54 (GMT+7)",644.0,1.9873141109995494,4.036358922764406,1.0,0.07700734580820653,,2,287.1,0.033267906563003984
McLaren áp đảo tại Grand Prix Trung Quốc,"Chủ nhật, 23/3/2025, 19:09 (GMT+7)",1369.875,1.8268242635234546,3.6697419368498783,3.0,0.0,,2,616.85,0.01450854104221146
Cựu chủ tịch Atletico: 'Chúng tôi bị Real cướp chiến thắng',"Thứ bảy, 15/3/2025, 10:23 (GMT+7)",691.0,3.812161929543245,6.754194075782379,3.0,0.0,,2,817.6166666666667,0.05223174103320879
Cơ thủ Quốc Hoàng tiến gần lịch sử ở Premier League Pool,"Thứ hai, 24/3/2025, 08:58 (GMT+7)",727.0,2.4609733977724844,4.816242217109811,2.0,0.07700734580820653,,2,603.0333333333333,0.028101475916130353
